"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/22/2001","AQS","510130020","1","18","ug/m3 LC","63","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"04/25/2001","AQS","510130020","1","7.4","ug/m3 LC","31","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"04/28/2001","AQS","510130020","1","8.5","ug/m3 LC","35","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/01/2001","AQS","510130020","1","22.7","ug/m3 LC","73","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/04/2001","AQS","510130020","1","37.2","ug/m3 LC","105","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/07/2001","AQS","510130020","1","6.2","ug/m3 LC","26","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/10/2001","AQS","510130020","1","22.4","ug/m3 LC","73","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/13/2001","AQS","510130020","1","7.6","ug/m3 LC","32","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/16/2001","AQS","510130020","1","8.9","ug/m3 LC","37","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/19/2001","AQS","510130020","1","15.2","ug/m3 LC","58","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/22/2001","AQS","510130020","1","7.3","ug/m3 LC","30","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/25/2001","AQS","510130020","1","20.5","ug/m3 LC","69","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/28/2001","AQS","510130020","1","10.2","ug/m3 LC","43","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"05/31/2001","AQS","510130020","1","5","ug/m3 LC","21","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/03/2001","AQS","510130020","1","8.8","ug/m3 LC","37","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/06/2001","AQS","510130020","1","25.7","ug/m3 LC","80","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/09/2001","AQS","510130020","1","17.3","ug/m3 LC","62","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/12/2001","AQS","510130020","1","37.2","ug/m3 LC","105","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/15/2001","AQS","510130020","1","10.4","ug/m3 LC","43","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/18/2001","AQS","510130020","1","17","ug/m3 LC","61","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/21/2001","AQS","510130020","1","31.7","ug/m3 LC","92","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/24/2001","AQS","510130020","1","6.4","ug/m3 LC","27","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/27/2001","AQS","510130020","1","24.5","ug/m3 LC","77","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"06/30/2001","AQS","510130020","1","24.4","ug/m3 LC","77","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/03/2001","AQS","510130020","1","12.6","ug/m3 LC","52","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/06/2001","AQS","510130020","1","8.4","ug/m3 LC","35","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/09/2001","AQS","510130020","1","17.9","ug/m3 LC","63","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/12/2001","AQS","510130020","1","10.2","ug/m3 LC","43","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/15/2001","AQS","510130020","1","13","ug/m3 LC","53","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/18/2001","AQS","510130020","1","33.4","ug/m3 LC","96","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/21/2001","AQS","510130020","1","12.3","ug/m3 LC","51","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/24/2001","AQS","510130020","1","10.1","ug/m3 LC","42","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/27/2001","AQS","510130020","1","7.3","ug/m3 LC","30","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"07/30/2001","AQS","510130020","1","7.4","ug/m3 LC","31","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/02/2001","AQS","510130020","1","8.6","ug/m3 LC","36","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/05/2001","AQS","510130020","1","34.4","ug/m3 LC","98","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/08/2001","AQS","510130020","1","46.5","ug/m3 LC","128","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/11/2001","AQS","510130020","1","16.4","ug/m3 LC","60","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/14/2001","AQS","510130020","1","22.5","ug/m3 LC","73","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/17/2001","AQS","510130020","1","26.4","ug/m3 LC","81","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/20/2001","AQS","510130020","1","16","ug/m3 LC","59","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/23/2001","AQS","510130020","1","22.4","ug/m3 LC","73","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/26/2001","AQS","510130020","1","10.8","ug/m3 LC","45","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"08/29/2001","AQS","510130020","1","20","ug/m3 LC","68","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/01/2001","AQS","510130020","1","10.2","ug/m3 LC","43","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/04/2001","AQS","510130020","1","20.5","ug/m3 LC","69","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/07/2001","AQS","510130020","1","16.7","ug/m3 LC","61","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/10/2001","AQS","510130020","1","6.7","ug/m3 LC","28","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/13/2001","AQS","510130020","1","15.5","ug/m3 LC","58","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/14/2001","AQS","510130020","1","7.5","ug/m3 LC","31","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/15/2001","AQS","510130020","1","4.7","ug/m3 LC","20","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/16/2001","AQS","510130020","1","7.9","ug/m3 LC","33","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/17/2001","AQS","510130020","1","11.5","ug/m3 LC","48","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/18/2001","AQS","510130020","1","21.5","ug/m3 LC","71","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/19/2001","AQS","510130020","1","17","ug/m3 LC","61","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/20/2001","AQS","510130020","1","11","ug/m3 LC","46","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/21/2001","AQS","510130020","1","15.4","ug/m3 LC","58","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/22/2001","AQS","510130020","1","20.2","ug/m3 LC","68","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/23/2001","AQS","510130020","1","23.2","ug/m3 LC","74","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/25/2001","AQS","510130020","1","3.9","ug/m3 LC","16","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/26/2001","AQS","510130020","1","6.2","ug/m3 LC","26","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"09/28/2001","AQS","510130020","1","6.2","ug/m3 LC","26","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/01/2001","AQS","510130020","1","6.8","ug/m3 LC","28","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/04/2001","AQS","510130020","1","23.3","ug/m3 LC","75","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/07/2001","AQS","510130020","1","6","ug/m3 LC","25","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/10/2001","AQS","510130020","1","7.3","ug/m3 LC","30","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/13/2001","AQS","510130020","1","10","ug/m3 LC","42","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/16/2001","AQS","510130020","1","9.1","ug/m3 LC","38","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
"10/19/2001","AQS","510130020","1","17.7","ug/m3 LC","63","Aurora Hills Visitors Center","1","100.0000","88101","PM2.5 - Local Conditions","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51","Virginia","013","Arlington","38.857700000922","-77.05922"
